driverId,week,hours-logged,miles-logged
48,22,72,3100
75,15,53,3600
67,32,60,2000
44,11,66,2500
23,47,62,2000
64,19,79,1600
86,26,62,3100
21,31,62,2300
15,13,53,500
20,9,54,200
37,15,64,3400
93,39,67,600
17,6,72,1700
16,45,79,2200
74,49,59,2800
54,41,64,1500
49,11,76,100
102,52,72,3600
12,51,75,3500
55,52,57,4000
102,32,70,3600
36,16,80,3900
20,12,55,1600
33,25,68,800
80,39,66,3400
12,18,58,1700
49,6,80,2900
24,24,66,100
97,41,52,2900
34,16,76,900
49,4,54,600
38,17,61,1600
95,17,64,700
10,3,63,2800
109,38,72,2400
56,37,69,2800
106,18,66,2900
87,47,60,1100
41,38,66,2400
27,38,77,1800
84,44,79,300
12,31,70,3700
87,11,50,2400
54,13,72,4000
84,19,75,3900
25,1,70,1200
103,27,66,300
95,30,54,3600
68,29,60,3400
22,28,54,1500
76,16,53,2900
36,5,72,2200
54,15,80,2900
33,11,74,3400
72,35,69,700
25,32,73,200
47,52,59,0
91,47,65,1000
31,2,61,2100
65,50,63,2200
25,31,67,2900
44,44,60,2900
28,15,66,2900
25,12,66,3800
76,16,54,1100
17,7,78,4000
86,7,52,1400
90,13,74,1300
83,43,62,1100
76,50,52,400
109,14,66,1900
52,28,76,3400
26,18,52,2300
59,16,58,3100
85,26,70,2400
65,1,75,3700
44,3,62,3400
85,5,76,1900
92,6,60,2700
33,36,73,1900
40,22,62,1000
75,14,52,2700
53,46,52,3200
18,26,76,1600
91,42,55,1400
106,16,60,2600
16,16,66,2000
98,2,69,3900
64,21,71,2800
68,36,80,1500
91,22,68,3900
101,45,62,3000
83,39,57,1600
18,39,71,500
59,12,70,100
31,30,63,2800
92,35,62,1900
13,23,75,3800
12,45,79,300
84,22,64,3000
28,3,53,600
83,7,56,1400
37,38,70,1900
105,28,51,3400
100,29,55,900
52,10,67,1100
92,51,80,3100
42,36,50,200
30,11,73,3400
97,7,80,3000
89,2,57,1200
99,12,71,3800
46,51,80,3000
88,33,63,3700
88,46,50,500
33,21,54,900
27,5,58,700
14,26,52,2700
104,24,55,2500
24,23,56,1900
53,40,79,2300
68,4,63,3400
12,19,59,2400
55,52,73,2600
24,44,73,100
103,9,72,3100
104,15,73,3300
11,47,61,2200
94,19,51,3300
46,26,67,1300
96,7,55,1500
84,11,52,3900
78,30,76,2800
61,2,66,1700
71,18,54,3500
29,39,71,100
93,27,77,2800
97,5,64,3500
70,11,75,3900
105,23,61,1800
104,34,58,3300
11,13,76,2700
60,4,69,4000
24,17,57,1100
107,47,55,2400
88,18,75,3200
62,35,59,2500
66,33,61,2800
82,14,57,1600
75,24,64,2800
22,32,59,2000
97,19,78,3200
36,16,51,1700
56,16,77,900
32,5,72,3800
80,44,59,2800
95,4,75,3800
75,34,61,2900
10,9,67,100
73,15,73,2400
31,40,71,3200
85,17,65,2500
40,18,65,400
52,2,74,1400
61,1,77,300
49,31,74,400
61,1,70,3100
30,39,63,1200
17,11,79,1600
101,14,56,1300
90,4,71,1700
46,16,74,2600
64,36,80,900
74,48,68,300
81,17,74,1600
54,15,58,3200
15,18,57,600
11,20,66,900
61,18,80,1500
83,44,60,3500
93,40,55,2600
66,19,68,3100
95,12,76,3200
48,11,69,2300
64,32,55,2800
21,8,78,0
95,6,73,100
95,2,69,3400
45,25,60,1600
88,37,75,400
99,43,78,2700
82,18,64,900
90,47,71,3400
28,47,67,2000
95,52,51,400
82,45,79,3600
28,44,53,0
71,49,59,500
92,3,52,1000
70,32,77,1700
75,41,52,200
69,49,73,3800
62,13,54,900
73,11,59,3200
44,35,62,3300
77,27,62,4000
87,6,78,100
58,40,58,2700
109,45,64,2800
38,34,68,4000
61,18,61,2400
93,25,55,800
23,29,54,1400
71,1,69,3400
91,21,50,3500
64,9,64,2200
51,49,53,1600
80,22,70,1000
82,28,65,2300
55,20,74,0
101,18,78,3400
76,24,60,300
30,12,72,3800
42,25,72,1100
105,37,71,3500
76,32,53,1600
95,7,69,2100
92,36,53,3800
76,16,54,2300
38,46,57,2200
31,9,70,1900
47,10,74,3700
60,18,79,2600
104,1,80,700
58,51,58,1000
62,48,62,200
74,10,57,3500
93,11,79,1100
55,46,60,3000
45,40,59,2600
104,6,67,1400
90,11,69,2500
14,47,78,3700
57,18,60,1000
89,42,71,1200
64,4,61,3500
36,45,59,2700
30,31,77,2900
87,43,80,0
109,42,61,3500
29,40,60,500
66,14,57,1400
30,39,76,3800
77,30,60,3400
72,26,69,1400
76,14,58,2300
16,7,72,2200
105,18,75,1400
43,38,74,3500
26,4,53,1800
94,1,60,1500
96,9,61,2000
96,36,76,600
47,35,55,1400
89,22,62,1600
51,5,73,1700
14,15,74,2400
30,17,77,1100
104,8,69,2200
24,29,58,3000
53,22,77,0
70,29,74,200
29,13,74,600
49,1,53,2900
55,9,50,1200
106,21,50,800
99,34,77,3700
45,52,70,800
40,42,68,900
108,51,74,1900
83,51,68,600
91,43,69,2100
37,39,76,500
69,31,80,1900
74,1,80,100
105,44,55,200
45,31,55,3300
16,48,54,400
100,27,63,600
90,21,55,900
74,12,58,700
81,25,65,2200
74,15,60,3600
93,27,61,3900
69,24,68,2000
75,34,70,3100
77,2,59,100
62,24,76,700
49,42,76,200
33,9,73,1600
62,1,80,800
92,26,64,3100
62,43,62,1200
33,37,71,3800
82,42,66,1700
31,45,71,400
51,51,51,200
65,43,72,2300
10,4,67,600
84,45,57,1900
55,21,80,2300
54,19,63,1100
20,42,58,100
84,20,75,3500
107,49,73,1600
95,3,59,2500
88,5,63,1500
55,47,74,3800
71,9,70,2100
101,17,55,3700
97,42,58,800
94,17,61,2800
87,24,63,0
23,1,61,3600
52,30,52,400
62,5,80,1900
66,12,59,900
83,33,64,2800
46,26,58,900
11,44,65,3200
14,23,53,300
47,42,74,3200
44,13,75,1200
63,14,77,2300
107,46,78,900
49,22,80,2800
30,28,50,600
55,12,80,1200
35,47,78,3500
77,44,70,100
43,43,69,2800
27,26,61,4000
68,25,69,3500
21,50,62,3500
37,43,63,3200
100,50,60,3200
16,35,50,2000
100,47,58,3100
96,19,68,500
38,51,76,1600
11,27,55,2300
90,49,50,2500
51,13,60,2100
42,47,56,3600
109,5,69,1500
76,39,72,2700
49,39,69,200
18,4,59,2500
36,43,80,900
43,37,61,4000
69,42,68,3900
35,15,60,700
30,3,57,700
10,7,55,600
103,22,79,3400
101,49,67,3000
14,18,58,4000
34,8,75,800
33,7,71,400
21,43,74,3100
84,9,57,2000
11,43,70,2800
68,26,67,1400
73,17,51,3700
93,25,76,700
31,34,69,0
101,31,63,4000
57,52,76,3000
88,28,61,300
85,37,72,600
90,4,72,1400
19,6,73,1500
12,37,63,0
19,34,79,3000
64,21,53,1700
65,34,71,1200
35,12,59,1200
21,32,74,3000
109,5,51,2400
107,20,60,1900
60,15,59,300
40,9,57,3600
69,5,76,3100
109,6,57,2200
87,7,56,2600
19,34,62,3200
97,14,59,600
54,2,67,1600
96,39,73,400
26,36,70,900
55,2,79,200
90,49,51,3400
14,5,65,800
79,37,58,3900
43,6,68,4000
92,20,76,1200
33,34,52,3900
87,50,76,3100
59,26,62,3700
95,15,71,2800
41,2,50,3900
72,36,62,2800
60,31,76,2100
99,29,53,1400
66,15,58,200
68,45,71,2200
109,6,70,1700
74,20,59,700
29,41,76,3900
93,30,72,3900
90,2,50,1800
31,23,50,1400
39,32,65,3500
23,22,76,2700
75,51,53,300
28,25,66,2100
55,51,55,3100
23,5,67,2500
80,8,68,2700
77,3,71,3500
22,44,78,300
85,27,74,2200
64,18,56,200
91,22,72,2800
16,45,63,2400
88,4,78,3400
22,17,80,1600
18,23,60,1200
20,14,57,400
23,13,59,1700
19,20,61,300
20,52,67,300
22,26,69,1600
22,18,71,400
50,43,63,3300
69,5,56,1500
80,10,77,3300
88,42,55,3200
81,1,69,600
43,17,70,0
94,51,80,2400
102,13,62,700
31,21,72,800
21,39,79,100
13,7,64,3600
49,21,72,500
70,43,51,500
102,7,63,1200
51,24,60,3600
71,43,66,2000
92,4,59,2100
79,29,68,1500
28,42,78,1100
70,31,74,3400
90,18,76,1900
83,36,52,3200
38,41,54,2400
44,30,66,2700
12,23,69,2300
105,13,67,1000
19,3,76,3200
59,49,52,1300
55,34,79,3000
76,37,77,2100
91,41,62,3600
38,47,50,2000
91,13,71,3900
39,38,59,2500
52,32,62,400
22,40,60,1900
63,13,58,3500
74,26,80,2300
56,38,61,1100
96,7,55,1900
41,4,61,3500
10,33,65,300
105,15,58,1800
52,31,79,3500
14,34,50,2400
93,1,61,3700
55,17,79,2700
105,28,74,300
81,11,79,1900
29,3,76,2200
99,46,55,1000
40,4,69,4000
95,41,76,2800
108,17,56,1900
50,21,62,3000
12,47,66,200
71,44,60,1900
59,8,60,1800
69,18,55,2600
28,21,73,1700
82,45,63,2800
62,8,79,1200
12,25,58,2200
60,50,54,800
108,26,60,3400
37,32,59,900
88,42,54,1900
81,48,78,2600
76,16,70,1800
42,27,72,3500
96,16,55,900
67,26,57,2200
47,25,56,3900
82,18,72,100
19,39,73,1800
19,37,63,3700
50,24,79,1100
42,23,50,3000
42,47,61,200
33,52,77,100
79,5,50,1800
88,4,73,2100
97,11,79,2000
24,34,70,2100
92,45,55,200
42,5,53,700
47,36,68,3200
29,30,53,1200
57,28,65,3200
63,12,51,2300
58,1,53,500
99,36,60,3800
85,16,64,1700
13,11,68,2100
11,15,67,1600
45,34,66,2000
49,37,63,100
66,49,57,700
20,37,61,3900
69,29,78,2100
70,47,56,3900
35,37,80,600
98,8,52,200
98,23,71,400
103,39,69,2900
54,8,80,1200
109,18,53,200
90,22,54,2600
94,46,52,3800
67,25,73,2500
104,24,79,3500
23,36,50,2600
81,13,50,2600
36,19,64,3300
105,11,75,0
64,33,68,4000
34,26,72,1800
77,45,69,2800
62,47,68,3300
40,26,64,2400
84,49,58,1500
97,52,57,3900
92,32,77,900
98,43,61,2200
40,41,56,1000
72,15,64,100
61,22,80,2400
28,1,77,2400
89,5,76,1100
18,14,59,1100
29,44,54,3900
81,48,57,3500
74,31,53,2900
33,23,51,2600
66,5,54,500
31,39,79,3900
42,40,69,2800
56,52,60,0
109,43,68,3300
12,33,56,200
99,17,57,1800
18,1,72,2000
95,52,71,2700
75,13,52,3900
72,20,80,3800
42,35,72,1300
100,7,72,3800
103,38,59,1600
46,4,73,3000
22,23,62,3400
47,50,59,1500
20,24,50,2300
82,23,80,2500
68,18,70,400
48,7,80,2600
108,34,54,2400
18,2,74,4000
34,46,50,2200
104,13,51,3400
84,5,65,3900
46,48,80,1200
87,39,55,3200
25,9,53,2800
34,22,60,2900
32,50,71,3400
45,28,67,3700
26,45,69,2500
37,50,61,1900
25,41,68,3000
73,1,58,700
61,26,70,900
90,10,63,3000
104,39,54,2300
85,16,64,3700
87,40,79,1000
85,17,72,900
32,29,77,3100
26,25,70,2800
33,27,55,1000
80,48,78,3800
30,16,51,500
83,7,69,2800
56,49,79,500
65,22,70,3200
102,12,53,1300
12,26,74,1300
68,41,54,1700
31,43,79,300
86,40,53,3600
95,30,54,3700
28,10,78,1400
60,3,70,2500
44,46,51,2500
69,36,70,200
109,21,70,1800
28,5,56,1500
42,35,54,1700
82,23,70,1400
33,9,76,2900
106,38,77,1900
73,44,77,3300
101,39,65,800
62,7,51,3200
24,6,61,2500
53,40,66,600
61,40,66,600
57,43,75,1400
33,25,62,2700
20,47,60,2300
43,37,53,1900
47,17,77,3900
82,36,77,3400
106,46,70,2800
11,21,55,2200
96,41,58,3200
95,47,50,3200
20,4,51,1000
102,3,80,1300
63,20,55,3600
62,32,72,3300
17,21,52,3300
23,27,71,4000
100,25,62,300
32,42,53,2900
41,4,78,600
58,33,77,1400
100,51,53,200
48,18,72,3700
28,14,71,1400
55,39,52,2500
88,26,71,3600
52,13,58,3400
35,25,73,3200
106,15,68,1300
78,8,72,3100
41,23,58,500
104,28,58,3900
22,29,77,1400
60,16,71,2400
57,8,73,2000
101,49,71,3200
100,25,77,2900
44,41,77,200
48,30,51,3300
85,51,58,1100
39,28,62,2300
51,42,80,600
39,44,71,2100
36,14,67,0
68,20,56,2300
13,32,71,1300
14,32,68,1100
